Name,Author
Howl's Moving Castle,Diana Wynne Jones
Fire and Hemlock,Diana Wynne Jones
House of Many Ways,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
The Homeward Bounders,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Magids,Diana Wynne Jones
Fire and Hemlock,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Power of Three,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Chrestomanci,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Cats of Grand Central,Diane Duane
Cats of Grand Central,Diane Duane
The Thirteenth Tale,Diane Setterfield
Howl's Moving Castle,Diana Wynne Jones
Howl's Moving Castle,Diana Wynne Jones
Chrestomanci,Dianna Wynne Jones
Eartheater,Dolores Reyes
Lymond Chronicles,Dorothy Dunnett
The Enchanted Castle,E. Nesbit
Five Children,E. Nesbit
The Coming of Áed,E.G. Radcliff
The Councillor,E.J. Beaton
The Afterward,E.K. Johnston
Black Girl Unlimited,Echo Brown
Black Girl Unlimited,Echo Brown
Trickster Trilogy,Eden Robinson
Trickster Trilogy,Eden Robinson
Five Children,E. Nesbit
East,Edith Pattou
Songs and Swords,Elaine Cunningham
Songs and Swords,Elaine Cunningham
Damsel,Elana K. Arnold
Woman of the Iron People,Eleanor Arnason
The Luminaries,Eleanor Catton
Air Awakens,Elise Kova
Air Awakens,Elise Kova
White Space,Elizabeth Bear
Eternal Sky,Elizabeth Bear
Eternal Sky,Elizabeth Bear
The Little White Horse,Elizabeth Goudge
Wylding Hall,Elizabeth Hand
Symphony of Ages,Elizabeth Haydon
Symphony of Ages,Elizabeth Haydon
Vintner's Luck,Elizabeth Knox
The Historian,Elizabeth Kostova
The Historian,Elizabeth Kostova
The Blood of Stars,Elizabeth Lim
The Perilous Gard,Elizabeth Marie Pope
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Speed of Dark,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
Paladin's Legacy,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Deed of Paksenarrion,Elizabeth Moon
The Lion Hunters,Elizabeth Wein
The Lion Hunters,Elizabeth Wein
Code Name Verity,Elizabeth Wein
Riverside,Ellen Kushner
Riverside,Ellen Kushner
Thomas the Rhymer,Ellen Kushner
Riverside,Ellen Kushner
Riverside,Ellen Kushner
Riverside,Ellen Kushner
Riverside,Ellen Kushner
The Disappearances,Emily Bain Murphy
The Night Circus,Erin Morgenstern
Deltora Quest,Emily Rodda
Deltora Quest,Emily Rodda
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
The Glass Hotel,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
Station Eleven,Emily St. John Mandel
The Greenhollow Duology,Emily Tesh
The Greenhollow Duology,Emily Tesh
The Greenhollow Duology,Emily Tesh
The Greenhollow Duology,Emily Tesh
The Greenhollow Duology,Emily Tesh
War for the Oaks,Emma Bull
War for the Oaks,Emma Bull
Planetfall,Emma Newman
Planetfall,Emma Newman
Planetfall,Emma Newman
Memory of Water,Emmi Itäranta
Moonday Letters,Emmi Itäranta
The City of Woven Streets,Emmi Itäranta
The Snow Child,Eowyn Ivey
To the Bright Edge of the World,Eowyn Ivey
The Snow Child,Eowyn Ivey
The Queen of the Tearling,Erika Johansen
House of Salt and Sorrows,Erin A. Craig
Rose Gallagher,Erin Lindsey
Brimstone Angels,Erin M. Evans
